#{"t_start": 1784097332.540789, "env_id": "None"}
r,l,t
10.0,8,4.253379
10.0,8,4.254168
10.0,8,4.25495
10.0,8,4.255763
10.0,8,4.256636
10.0,8,4.257521
10.0,8,4.258341
10.0,8,4.25915
10.0,8,4.259957
10.0,8,4.26076
10.0,8,4.261557
10.0,8,4.262357
10.0,8,4.26316
10.0,8,4.26397
10.0,8,4.264787
10.0,8,4.265581
10.0,8,4.266372
10.0,8,4.267169
10.0,8,4.267967
10.0,8,4.268764
10.0,8,4.269554
10.0,8,4.270345
10.0,10,4.271331
10.0,8,4.272135
10.0,8,4.272927
10.0,8,4.273741
10.0,8,4.274526
10.0,8,4.27531
10.0,8,4.276097
10.0,8,4.276884
10.0,8,4.277671
10.0,8,4.278454
10.0,8,4.279235
10.0,8,4.280024
10.0,8,4.28081
10.0,8,4.281612
10.0,8,4.282395
10.0,8,4.283177
10.0,8,4.283962
10.0,8,4.284749
10.0,8,4.28554
10.0,8,4.286325
10.0,8,4.287121
10.0,8,4.287919
10.0,8,4.288706
10.0,8,4.289497
10.0,8,4.290302
10.0,8,4.291084
10.0,8,4.291868
10.0,8,4.292649
10.0,8,4.293438
10.0,8,4.294222
10.0,8,4.295011
10.0,8,4.295809
10.0,8,4.296595
10.0,8,4.297381
10.0,8,4.298191
10.0,8,4.298981
10.0,8,4.299762
10.0,8,4.300546
10.0,8,4.301326
10.0,8,4.302111
10.0,8,4.302915
10.0,8,4.303743
10.0,8,4.304572
10.0,8,4.305391
10.0,8,4.306204
10.0,8,4.307194
10.0,8,4.308064
10.0,8,4.308895
10.0,8,4.309709
10.0,8,4.310511
10.0,8,4.311341
10.0,8,4.312145
10.0,8,4.312946
10.0,8,4.31374
10.0,8,4.314545
10.0,8,4.315358
10.0,8,4.316165
10.0,8,4.316959
10.0,8,4.317754
10.0,8,4.31854
10.0,8,4.319338
10.0,8,4.320121
10.0,8,4.320906
10.0,8,4.321694
10.0,8,4.322477
10.0,8,4.323292
10.0,8,4.324084
10.0,8,4.324875
10.0,8,4.325657
10.0,8,4.32644
10.0,8,4.327249
10.0,8,4.328038
10.0,8,4.328819
10.0,8,4.329613
10.0,8,4.330416
10.0,8,4.331242
10.0,8,4.332037
10.0,8,4.332817
10.0,8,4.333604
10.0,8,4.334389
10.0,8,4.335195
10.0,8,4.335978
10.0,8,4.336764
10.0,8,4.337548
10.0,8,4.33833
10.0,8,4.339122
10.0,8,4.33996
10.0,8,4.340766
10.0,8,4.341556
10.0,8,4.34235
10.0,8,4.343158
10.0,8,4.343947
10.0,8,4.344729
10.0,8,4.345515
10.0,8,4.346309
10.0,8,4.347095
10.0,8,4.347898
10.0,8,4.348681
10.0,8,4.349464
10.0,8,4.350249
10.0,8,4.351053
10.0,8,4.351838
10.0,8,4.352619
10.0,10,4.353598
10.0,8,4.354388
10.0,8,4.355178
10.0,8,4.355973
10.0,8,4.356766
10.0,8,4.357571
10.0,8,4.358353
10.0,8,4.359154
10.0,8,4.359941
10.0,8,4.360728
10.0,8,4.361514
10.0,8,4.362293
10.0,8,4.363074
10.0,8,4.363857
10.0,8,4.36467
10.0,8,4.365459
10.0,8,4.366244
10.0,8,4.367049
10.0,8,4.367835
10.0,8,4.368616
10.0,8,4.369403
10.0,8,4.370194
10.0,8,4.370979
10.0,8,4.371759
10.0,8,4.372539
10.0,8,4.373336
10.0,8,4.374125
10.0,8,4.374929
10.0,8,4.375714
10.0,8,4.376499
10.0,8,4.377297
10.0,8,4.378083
10.0,8,4.378865
10.0,8,4.379648
10.0,8,4.38043
10.0,8,4.381229
10.0,8,4.382013
10.0,8,4.382819
10.0,8,4.3836
10.0,8,4.384386
10.0,8,4.385172
10.0,8,4.385961
10.0,8,4.386743
10.0,8,4.387521
10.0,8,4.388307
10.0,8,4.389093
10.0,8,4.389957
10.0,8,4.390796
10.0,8,4.391615
10.0,8,4.392414
10.0,8,4.393214
10.0,8,4.394004
10.0,8,4.394796
10.0,8,4.395586
10.0,8,4.396381
10.0,8,4.397172
10.0,8,4.397992
10.0,8,4.398806
10.0,8,4.399599
10.0,8,4.400383
10.0,8,4.401172
10.0,8,4.401958
10.0,8,4.402748
10.0,8,4.403537
10.0,8,4.404326
10.0,8,4.405119
10.0,8,4.405902
10.0,8,4.406753
10.0,8,4.407558
10.0,10,4.40855
10.0,8,4.409341
10.0,8,4.410132
10.0,8,4.410917
10.0,8,4.411702
10.0,8,4.412486
10.0,8,4.413265
10.0,8,4.414046
10.0,8,4.414861
10.0,8,4.415653
10.0,8,4.416435
10.0,8,4.417225
10.0,8,4.418014
10.0,8,4.418802
10.0,8,4.419584
10.0,8,4.42037
10.0,8,4.421153
10.0,8,4.421931
10.0,8,4.422717
10.0,8,4.423516
10.0,8,4.424293
10.0,8,4.425081
10.0,8,4.425867
10.0,8,4.426654
10.0,8,4.42744
10.0,8,4.428227
10.0,8,4.429018
10.0,8,4.429806
10.0,8,4.43059
10.0,8,4.431399
10.0,8,4.43218
10.0,8,4.432958
10.0,8,4.433743
10.0,8,4.434522
10.0,8,4.435309
10.0,8,4.436089
10.0,8,4.436875
10.0,8,4.680953
10.0,8,4.681877
10.0,8,4.682706
10.0,8,4.683524
10.0,8,4.684338
10.0,8,4.685162
10.0,8,4.68597
10.0,8,4.686773
10.0,8,4.687567
10.0,8,4.688359
10.0,8,4.689154
10.0,8,4.689974
10.0,8,4.690773
10.0,8,4.691567
10.0,8,4.692358
10.0,8,4.693166
10.0,8,4.693959
10.0,8,4.69475
10.0,8,4.695538
10.0,8,4.696323
10.0,8,4.697103
10.0,8,4.697904
10.0,8,4.698701
10.0,8,4.699496
10.0,8,4.700289
10.0,8,4.701099
10.0,8,4.701883
10.0,8,4.702673
10.0,8,4.70346
10.0,8,4.704246
10.0,8,4.705036
10.0,8,4.705833
10.0,8,4.706643
10.0,8,4.707432
10.0,8,4.708218
10.0,8,4.709022
10.0,8,4.709818
10.0,8,4.710608
10.0,8,4.711395
10.0,8,4.712182
10.0,8,4.712963
10.0,8,4.713746
10.0,8,4.714545
10.0,8,4.715336
10.0,8,4.716124
10.0,8,4.716921
10.0,8,4.717727
10.0,8,4.718516
10.0,8,4.719303
10.0,8,4.720086
10.0,8,4.720876
10.0,8,4.721662
10.0,8,4.722446
10.0,8,4.723248
10.0,8,4.724033
10.0,8,4.724826
10.0,8,4.725629
10.0,8,4.726408
10.0,8,4.727192
10.0,8,4.727976
10.0,8,4.728755
10.0,8,4.729542
10.0,8,4.730322
10.0,8,4.731114
10.0,8,4.731913
10.0,8,4.73272
10.0,8,4.733505
10.0,8,4.734292
10.0,8,4.735078
10.0,8,4.735863
10.0,8,4.736648
10.0,8,4.737434
10.0,8,4.738216
10.0,8,4.739
10.0,8,4.739809
10.0,8,4.740823
10.0,8,4.7417
10.0,8,4.742554
10.0,8,4.743399
10.0,8,4.744236
10.0,8,4.745075
10.0,8,4.745902
10.0,8,4.746728
10.0,8,4.747559
10.0,8,4.748424
10.0,8,4.749263
10.0,8,4.750092
10.0,8,4.750913
10.0,8,4.751737
10.0,8,4.752552
10.0,8,4.753374
10.0,8,4.7542
10.0,8,4.755021
10.0,8,4.755848
10.0,8,4.756712
10.0,8,4.757537
10.0,8,4.758364
10.0,8,4.759179
10.0,8,4.760003
10.0,8,4.760832
10.0,8,4.761658
10.0,8,4.762481
10.0,8,4.763303
10.0,8,4.764131
10.0,8,4.764961
10.0,8,4.765793
10.0,8,4.766614
10.0,10,4.767636
10.0,8,4.768452
10.0,8,4.769271
10.0,8,4.77009
10.0,8,4.770912
10.0,8,4.771738
10.0,8,4.772567
10.0,8,4.773418
10.0,8,4.774245
10.0,8,4.775061
10.0,8,4.775876
10.0,8,4.776698
10.0,8,4.77752
10.0,8,4.778336
10.0,8,4.779152
10.0,8,4.77997
10.0,8,4.780806
10.0,8,4.781637
10.0,8,4.782453
10.0,8,4.783269
10.0,8,4.784087
10.0,8,4.784908
10.0,8,4.785729
10.0,8,4.786543
10.0,8,4.787359
10.0,8,4.788184
10.0,8,4.789021
10.0,8,4.789886
10.0,8,4.790716
10.0,8,4.791517
10.0,8,4.792318
10.0,8,4.793127
10.0,8,4.793919
10.0,8,4.79471
10.0,8,4.795496
10.0,8,4.796299
10.0,8,4.797102
10.0,8,4.797909
10.0,8,4.798693
10.0,8,4.799484
10.0,8,4.800293
10.0,8,4.801078
10.0,8,4.801864
10.0,8,4.802649
10.0,8,4.803434
10.0,8,4.804226
10.0,8,4.805032
10.0,8,4.805818
10.0,8,4.806704
10.0,8,4.807578
10.0,8,4.808405
10.0,8,4.809219
10.0,8,4.81003
10.0,8,4.810833
10.0,8,4.811633
10.0,8,4.812445
10.0,8,4.813249
10.0,8,4.814045
10.0,8,4.814863
10.0,8,4.815667
10.0,8,4.816466
10.0,8,4.817265
10.0,8,4.81806
10.0,8,4.818849
10.0,8,4.81964
10.0,8,4.820458
10.0,8,4.821252
10.0,8,4.822044
10.0,8,4.822838
10.0,8,4.823656
10.0,8,4.82445
10.0,8,4.825245
10.0,8,4.826038
10.0,8,4.826832
10.0,8,4.827622
10.0,8,4.82843
10.0,8,4.829222
10.0,8,4.830016
10.0,8,4.830803
10.0,8,4.83161
10.0,8,4.832402
10.0,8,4.833198
10.0,8,4.833992
10.0,8,4.834781
10.0,8,4.835566
10.0,8,4.836372
10.0,8,4.837159
10.0,8,4.837945
10.0,8,4.838732
10.0,8,4.839521
10.0,8,4.840331
10.0,8,4.841119
10.0,8,4.841908
10.0,8,4.842694
10.0,8,4.843477
10.0,8,4.844266
10.0,8,4.845053
10.0,8,4.845837
10.0,10,4.846817
10.0,8,4.847612
10.0,8,4.848398
10.0,8,4.849181
10.0,8,4.84997
10.0,8,4.85076
10.0,8,4.851548
10.0,8,4.852331
10.0,8,4.853119
10.0,8,4.853908
10.0,8,4.854692
10.0,8,4.855479
10.0,8,4.85627
10.0,8,4.857067
10.0,8,4.857861
10.0,8,4.858649
10.0,8,4.859433
10.0,8,4.860212
10.0,8,4.860999
10.0,8,4.86178
10.0,8,4.862564
10.0,8,4.86335
10.0,8,4.864128
10.0,8,4.864915
10.0,8,4.865699
10.0,8,4.86649
10.0,8,4.867276
10.0,8,4.86806
10.0,8,4.868851
10.0,8,4.869639
10.0,8,4.870427
10.0,10,4.871403
10.0,8,4.872193
10.0,8,4.872981
10.0,8,4.873766
10.0,8,4.874554
10.0,8,4.875342
10.0,8,4.876122
10.0,8,4.876907
10.0,8,4.877687
10.0,8,4.878469
10.0,8,4.879251
10.0,8,4.88004
10.0,8,4.880822
10.0,8,4.881607
10.0,8,4.882388
10.0,8,4.883169
10.0,8,4.88395
10.0,8,4.884733
10.0,8,4.88552
10.0,8,4.886304
10.0,8,5.127364
10.0,8,5.12821
10.0,8,5.129027
10.0,8,5.129837
10.0,8,5.130635
10.0,8,5.131426
10.0,8,5.13222
10.0,8,5.133007
10.0,8,5.133801
10.0,8,5.134592
10.0,8,5.135375
10.0,8,5.136164
10.0,8,5.136951
10.0,8,5.137738
10.0,8,5.138528
10.0,8,5.139325
10.0,8,5.140112
10.0,8,5.140903
10.0,8,5.141692
10.0,8,5.142483
10.0,8,5.143271
10.0,8,5.144057
10.0,8,5.144843
10.0,8,5.145627
10.0,8,5.146419
10.0,8,5.147201
10.0,8,5.147993
10.0,8,5.148783
10.0,8,5.149563
10.0,8,5.150348
10.0,8,5.151131
10.0,8,5.151918
10.0,8,5.152698
10.0,8,5.153486
10.0,8,5.154268
10.0,8,5.155053
10.0,8,5.155842
10.0,8,5.156626
10.0,8,5.157412
10.0,8,5.158201
10.0,8,5.158986
10.0,8,5.159771
10.0,8,5.160556
10.0,8,5.16134
10.0,8,5.162128
10.0,8,5.162913
10.0,8,5.163698
10.0,8,5.164478
10.0,8,5.16526
10.0,8,5.166039
10.0,8,5.166817
10.0,8,5.1676
10.0,8,5.168376
10.0,8,5.169159
10.0,8,5.169943
10.0,8,5.170725
10.0,8,5.171507
10.0,8,5.172288
10.0,10,5.173289
10.0,8,5.174078
10.0,8,5.174858
10.0,8,5.17564
10.0,8,5.176419
10.0,8,5.177198
10.0,8,5.177982
10.0,8,5.178766
10.0,8,5.179549
10.0,8,5.180331
10.0,8,5.181109
10.0,8,5.181886
10.0,8,5.182667
10.0,8,5.183445
10.0,8,5.184223
10.0,8,5.185009
10.0,8,5.185789
10.0,8,5.186576
10.0,8,5.187357
10.0,8,5.188136
10.0,8,5.188922
10.0,8,5.189719
10.0,8,5.190498
10.0,8,5.191282
10.0,8,5.192061
10.0,8,5.192847
10.0,8,5.193638
10.0,8,5.194422
10.0,8,5.195221
10.0,8,5.196011
10.0,8,5.196798
10.0,8,5.19758
10.0,8,5.198364
10.0,8,5.199148
10.0,8,5.19993
10.0,8,5.200714
10.0,8,5.201501
10.0,8,5.202296
10.0,8,5.20308
10.0,8,5.203865
10.0,8,5.204649
10.0,8,5.205431
10.0,8,5.206216
10.0,8,5.207015
10.0,8,5.207798
10.0,8,5.208583
10.0,8,5.209364
10.0,8,5.210146
10.0,8,5.210928
10.0,8,5.211716
10.0,8,5.212507
10.0,8,5.2133
10.0,8,5.214093
10.0,8,5.214881
10.0,8,5.215664
10.0,8,5.216447
10.0,8,5.217231
10.0,8,5.218016
10.0,8,5.218794
10.0,8,5.219572
10.0,8,5.220352
10.0,8,5.221133
10.0,8,5.221908
10.0,8,5.22269
10.0,8,5.223478
10.0,8,5.22426
10.0,8,5.22504
10.0,8,5.225821
10.0,8,5.226602
10.0,8,5.227379
10.0,8,5.228155
10.0,8,5.228935
10.0,8,5.229713
10.0,8,5.23049
10.0,8,5.23127
10.0,8,5.232048
10.0,8,5.232825
10.0,8,5.233605
10.0,8,5.234384
10.0,8,5.235165
10.0,8,5.235943
10.0,8,5.236727
10.0,8,5.237504
10.0,8,5.238287
10.0,8,5.239068
10.0,8,5.239855
10.0,8,5.240638
10.0,8,5.241422
10.0,8,5.2422
10.0,8,5.242982
10.0,8,5.243762
10.0,8,5.244538
10.0,8,5.245321
10.0,8,5.246103
10.0,8,5.24688
10.0,8,5.24767
10.0,8,5.24845
10.0,8,5.249232
10.0,8,5.250012
10.0,8,5.250793
10.0,8,5.251568
10.0,8,5.252353
10.0,8,5.253132
10.0,8,5.253909
10.0,8,5.254686
10.0,8,5.255467
10.0,8,5.256249
10.0,8,5.25704
10.0,8,5.257822
10.0,8,5.258598
10.0,8,5.259381
10.0,8,5.260161
10.0,8,5.260942
10.0,8,5.261718
10.0,8,5.262497
10.0,8,5.263274
10.0,8,5.264053
10.0,8,5.264837
10.0,8,5.265618
10.0,8,5.266402
10.0,8,5.267186
10.0,8,5.267967
10.0,8,5.268743
10.0,8,5.269522
10.0,8,5.270299
10.0,8,5.271076
10.0,8,5.27185
10.0,8,5.272625
10.0,8,5.273413
10.0,8,5.274192
10.0,8,5.274969
10.0,8,5.275747
10.0,8,5.276532
10.0,8,5.277308
10.0,8,5.278089
10.0,8,5.278866
10.0,8,5.279642
10.0,8,5.280426
10.0,8,5.281207
10.0,8,5.28198
10.0,8,5.28276
10.0,8,5.283543
10.0,8,5.284319
10.0,8,5.2851
10.0,8,5.285875
10.0,8,5.286655
10.0,8,5.287432
10.0,8,5.288208
10.0,8,5.288991
10.0,8,5.289778
10.0,8,5.29056
10.0,8,5.291336
10.0,8,5.292111
10.0,8,5.29289
10.0,8,5.293669
10.0,8,5.294468
10.0,8,5.295246
10.0,8,5.296026
10.0,8,5.296808
10.0,8,5.297588
10.0,8,5.298365
10.0,10,5.299337
10.0,8,5.300116
10.0,8,5.300895
10.0,8,5.30167
10.0,8,5.302453
10.0,8,5.30323
10.0,8,5.304009
10.0,8,5.304785
10.0,8,5.305568
10.0,8,5.306357
10.0,8,5.307137
10.0,8,5.307916
10.0,8,5.308696
10.0,8,5.309474
10.0,8,5.310249
10.0,10,5.311217
10.0,8,5.311993
10.0,8,5.312773
10.0,8,5.313555
10.0,8,5.314335
10.0,8,5.315117
10.0,8,5.315898
10.0,8,5.316681
10.0,8,5.317463
10.0,8,5.318241
10.0,8,5.319018
10.0,8,5.319797
10.0,8,5.320573
10.0,8,5.321362
10.0,8,5.32214
10.0,8,5.322916
10.0,8,5.323705
10.0,8,5.324482
10.0,8,5.325259
10.0,8,5.326034
10.0,8,5.326813
10.0,8,5.567512
10.0,8,5.568353
10.0,8,5.569175
10.0,8,5.569987
10.0,8,5.570789
10.0,8,5.571612
10.0,8,5.572421
10.0,8,5.573236
10.0,8,5.57405
10.0,8,5.57487
10.0,8,5.57569
10.0,8,5.576505
10.0,8,5.577322
10.0,8,5.57816
10.0,8,5.578969
10.0,8,5.579773
10.0,8,5.580582
10.0,8,5.581393
10.0,8,5.582195
10.0,8,5.583006
10.0,8,5.583819
10.0,8,5.58487
10.0,8,5.585679
10.0,8,5.586489
10.0,8,5.587297
10.0,8,5.5881
10.0,8,5.588904
10.0,8,5.589706
10.0,8,5.590509
10.0,8,5.591306
10.0,8,5.592108
10.0,8,5.592925
10.0,8,5.593717
10.0,8,5.594511
10.0,8,5.595296
10.0,8,5.596094
10.0,8,5.596881
10.0,8,5.597666
10.0,8,5.598453
10.0,8,5.599238
10.0,8,5.600023
10.0,8,5.600812
10.0,8,5.6016
10.0,8,5.602378
10.0,8,5.603158
10.0,8,5.60394
10.0,8,5.604744
10.0,8,5.605526
10.0,8,5.606306
10.0,8,5.607096
10.0,8,5.60788
10.0,8,5.608662
10.0,8,5.60945
10.0,8,5.610234
10.0,8,5.611014
10.0,8,5.611796
10.0,8,5.61258
10.0,8,5.613364
10.0,8,5.614148
10.0,8,5.614923
10.0,8,5.615705
10.0,8,5.616486
10.0,8,5.617266
10.0,8,5.618047
10.0,8,5.618828
10.0,8,5.619606
10.0,8,5.620381
10.0,8,5.621162
10.0,8,5.621948
10.0,8,5.622733
10.0,8,5.623515
10.0,8,5.624295
10.0,8,5.625081
10.0,8,5.62586
10.0,8,5.626646
10.0,8,5.627427
10.0,8,5.628214
10.0,8,5.628998
10.0,8,5.629774
10.0,8,5.63055
10.0,10,5.63152
10.0,8,5.632298
10.0,8,5.633082
10.0,8,5.633863
10.0,8,5.634652
10.0,8,5.635433
10.0,8,5.636216
10.0,8,5.637
10.0,8,5.63778
10.0,8,5.638559
10.0,8,5.639345
10.0,8,5.640128
10.0,8,5.640912
10.0,8,5.641696
10.0,8,5.64248
10.0,8,5.643263
10.0,8,5.644045
10.0,8,5.64483
10.0,8,5.645613
10.0,8,5.646389
10.0,8,5.647172
10.0,8,5.647947
10.0,8,5.648725
10.0,8,5.649509
10.0,8,5.650291
10.0,8,5.651067
10.0,8,5.651853
10.0,8,5.652632
10.0,8,5.653423
10.0,8,5.654208
10.0,8,5.654993
10.0,8,5.655775
10.0,8,5.656555
10.0,8,5.657332
10.0,8,5.658115
10.0,8,5.658895
10.0,8,5.659673
10.0,8,5.660454
10.0,8,5.661238
10.0,8,5.662017
10.0,8,5.662797
10.0,8,5.663576
10.0,8,5.664362
10.0,8,5.665141
10.0,8,5.665919
10.0,8,5.666699
10.0,8,5.667477
10.0,8,5.668256
10.0,8,5.66904
10.0,8,5.669817
10.0,8,5.670603
10.0,8,5.671381
10.0,8,5.672164
10.0,8,5.672978
10.0,8,5.673759
10.0,8,5.674539
10.0,8,5.675323
10.0,8,5.676103
10.0,8,5.676898
10.0,8,5.677687
10.0,8,5.678466
10.0,8,5.679258
10.0,8,5.68004
10.0,8,5.68082
10.0,8,5.681602
10.0,8,5.682381
10.0,8,5.683163
10.0,8,5.683947
10.0,8,5.684736
10.0,8,5.68552
10.0,8,5.686301
10.0,8,5.687088
10.0,8,5.687867
10.0,8,5.688648
10.0,8,5.689429
10.0,8,5.690233
10.0,8,5.69102
10.0,8,5.6918
10.0,8,5.692577
10.0,8,5.693356
10.0,8,5.694141
10.0,8,5.694919
10.0,8,5.695702
10.0,8,5.696482
10.0,8,5.697268
10.0,8,5.698048
10.0,8,5.69883
10.0,8,5.699611
10.0,8,5.700394
10.0,8,5.701172
10.0,8,5.701953
10.0,8,5.70273
10.0,8,5.703511
10.0,8,5.704291
10.0,8,5.705075
10.0,8,5.705851
10.0,8,5.706652
10.0,8,5.707429
10.0,8,5.708209
10.0,8,5.708985
10.0,8,5.709767
10.0,8,5.710548
10.0,8,5.71133
10.0,8,5.712111
10.0,8,5.712891
10.0,8,5.713669
10.0,8,5.714453
10.0,8,5.715236
10.0,8,5.716015
10.0,8,5.716797
10.0,8,5.71758
10.0,8,5.71836
10.0,8,5.719139
10.0,8,5.719922
10.0,8,5.720704
10.0,8,5.721481
10.0,8,5.722278
10.0,8,5.723058
10.0,8,5.723841
10.0,8,5.724623
10.0,8,5.725405
10.0,8,5.726187
10.0,8,5.72697
10.0,8,5.72775
10.0,8,5.728533
10.0,8,5.729311
10.0,8,5.730086
10.0,8,5.730863
10.0,8,5.731644
10.0,8,5.732421
10.0,8,5.733201
10.0,8,5.733977
10.0,8,5.734764
10.0,8,5.735541
10.0,8,5.736317
10.0,8,5.7371
10.0,8,5.737886
10.0,8,5.738665
10.0,8,5.739444
10.0,8,5.740226
10.0,8,5.741007
10.0,8,5.741782
10.0,8,5.742561
10.0,8,5.743345
10.0,8,5.744126
10.0,8,5.744908
10.0,8,5.745689
10.0,8,5.746469
10.0,8,5.747253
10.0,8,5.748027
10.0,8,5.748806
10.0,8,5.749581
10.0,8,5.750357
10.0,8,5.751131
10.0,8,5.751914
10.0,8,5.752698
10.0,8,5.753483
10.0,8,5.754266
10.0,8,5.755046
10.0,8,5.755829
10.0,8,5.756619
10.0,8,5.757402
10.0,8,5.758182
10.0,8,5.758965
10.0,8,5.75975
10.0,8,5.760532
10.0,10,5.761504
10.0,8,5.762278
10.0,8,5.763062
10.0,8,5.763839
10.0,8,5.764619
10.0,8,5.765407
10.0,8,5.76619
10.0,8,5.766968
10.0,8,5.767759
10.0,8,6.009686
10.0,8,6.010579
10.0,8,6.011422
10.0,8,6.012247
10.0,8,6.013055
10.0,8,6.013851
10.0,8,6.014644
10.0,8,6.015437
10.0,8,6.01623
10.0,8,6.017026
10.0,8,6.017816
10.0,8,6.018601
10.0,8,6.019392
10.0,8,6.02018
10.0,8,6.020969
10.0,8,6.021757
10.0,8,6.022544
10.0,8,6.023328
10.0,8,6.024116
10.0,8,6.024903
10.0,8,6.025686
10.0,8,6.026469
10.0,8,6.027253
10.0,8,6.02804
10.0,8,6.028827
10.0,8,6.029612
10.0,8,6.030398
10.0,8,6.031185
10.0,8,6.031972
10.0,8,6.032765
10.0,8,6.033556
10.0,8,6.034347
10.0,8,6.035134
10.0,8,6.035921
10.0,8,6.03671
10.0,8,6.03749
10.0,8,6.038277
10.0,8,6.039057
10.0,8,6.039844
10.0,8,6.04062
10.0,8,6.041401
10.0,8,6.042186
10.0,8,6.04297
10.0,8,6.043746
10.0,8,6.044527
10.0,8,6.045309
10.0,8,6.046093
10.0,8,6.046877
10.0,8,6.047659
10.0,8,6.048445
10.0,8,6.049228
10.0,8,6.05001
10.0,8,6.050788
10.0,8,6.051568
10.0,8,6.052347
10.0,8,6.053128
10.0,8,6.053915
10.0,8,6.054696
10.0,8,6.055478
10.0,8,6.056261
10.0,8,6.057042
10.0,8,6.057825
10.0,8,6.058611
10.0,8,6.059393
10.0,8,6.060172
10.0,8,6.060954
10.0,8,6.061739
10.0,8,6.062518
10.0,8,6.0633
10.0,8,6.064081
10.0,8,6.064861
10.0,8,6.06564
10.0,8,6.066425
10.0,8,6.067206
10.0,8,6.067989
10.0,8,6.068773
10.0,8,6.069555
10.0,8,6.070332
10.0,8,6.071114
10.0,8,6.071894
10.0,8,6.07267
10.0,8,6.07345
10.0,8,6.074226
10.0,8,6.075006
10.0,8,6.075784
10.0,8,6.076562
10.0,8,6.077335
10.0,8,6.078114
10.0,8,6.078889
10.0,8,6.079665
10.0,8,6.080442
10.0,8,6.08122
10.0,8,6.081998
10.0,8,6.082778
10.0,8,6.083554
10.0,8,6.08433
10.0,8,6.085115
10.0,8,6.085894
10.0,8,6.086672
10.0,8,6.087452
10.0,8,6.088234
10.0,8,6.089016
10.0,8,6.089799
10.0,8,6.090578
10.0,8,6.09136
10.0,8,6.092141
10.0,8,6.092922
10.0,8,6.093699
10.0,8,6.094485
10.0,8,6.095269
10.0,8,6.096052
10.0,8,6.096835
10.0,8,6.097615
10.0,8,6.0984
10.0,8,6.099185
10.0,8,6.099968
10.0,8,6.100753
10.0,8,6.101532
10.0,8,6.102313
10.0,8,6.103091
10.0,8,6.103869
10.0,8,6.104656
10.0,8,6.105439
10.0,8,6.106219
10.0,8,6.107002
10.0,8,6.107784
10.0,8,6.108566
10.0,8,6.109353
10.0,8,6.110138
10.0,8,6.110928
10.0,8,6.111711
10.0,8,6.112492
10.0,8,6.113274
10.0,8,6.114052
10.0,8,6.114829
10.0,8,6.11561
10.0,8,6.116396
10.0,8,6.117178
10.0,8,6.117961
10.0,8,6.118744
10.0,8,6.119526
10.0,8,6.120305
10.0,8,6.121089
10.0,8,6.121868
10.0,8,6.122647
10.0,8,6.12343
10.0,8,6.124208
10.0,8,6.125005
10.0,8,6.125785
10.0,8,6.126567
10.0,8,6.127344
10.0,8,6.128121
10.0,8,6.128906
10.0,8,6.129693
10.0,8,6.130472
10.0,8,6.131264
10.0,8,6.132054
10.0,8,6.132841
10.0,8,6.133627
10.0,8,6.134407
10.0,8,6.135187
10.0,8,6.135968
10.0,8,6.13675
10.0,8,6.137532
10.0,8,6.138315
10.0,8,6.139096
10.0,8,6.139881
10.0,8,6.140662
10.0,8,6.14144
10.0,8,6.142217
10.0,8,6.143001
10.0,8,6.143781
10.0,8,6.144569
10.0,8,6.145351
10.0,8,6.146134
10.0,8,6.146915
10.0,8,6.147698
10.0,8,6.14848
10.0,8,6.149265
10.0,8,6.150045
10.0,8,6.150828
10.0,8,6.151606
10.0,8,6.152388
10.0,8,6.153169
10.0,8,6.15395
10.0,8,6.15473
10.0,8,6.15551
10.0,8,6.156288
10.0,8,6.157064
10.0,8,6.157849
10.0,8,6.158629
10.0,8,6.159412
10.0,8,6.160191
10.0,8,6.160971
10.0,8,6.16175
10.0,8,6.162533
10.0,8,6.163311
10.0,8,6.164095
10.0,8,6.164881
10.0,8,6.165664
10.0,8,6.166448
10.0,8,6.167229
10.0,8,6.168008
10.0,8,6.168787
10.0,8,6.16957
10.0,8,6.170347
10.0,8,6.171126
10.0,8,6.171897
10.0,8,6.172673
10.0,8,6.173483
10.0,8,6.174263
10.0,8,6.175041
10.0,8,6.175827
10.0,8,6.176602
10.0,8,6.177379
10.0,8,6.178158
10.0,8,6.178935
10.0,8,6.179714
10.0,8,6.180491
10.0,8,6.181273
10.0,8,6.182055
10.0,8,6.182836
10.0,8,6.183617
10.0,8,6.184395
10.0,8,6.185178
10.0,8,6.185961
10.0,8,6.186742
10.0,8,6.187527
10.0,8,6.188308
10.0,8,6.18909
10.0,8,6.189886
10.0,8,6.19066
10.0,8,6.191441
10.0,8,6.192225
10.0,8,6.193001
10.0,8,6.193782
10.0,8,6.194563
10.0,8,6.195346
10.0,8,6.196129
10.0,8,6.196908
10.0,8,6.197692
10.0,8,6.198476
10.0,8,6.199261
10.0,8,6.200057
10.0,8,6.200839
10.0,8,6.201618
10.0,8,6.2024
10.0,8,6.203178
10.0,8,6.203961
10.0,8,6.204736
10.0,8,6.205513
10.0,8,6.206298
10.0,8,6.207081
10.0,8,6.207876
10.0,8,6.208657
10.0,8,6.20944
10.0,8,6.45
10.0,8,6.450874
10.0,8,6.451691
10.0,8,6.4525
10.0,8,6.453308
10.0,8,6.454108
10.0,8,6.454911
10.0,8,6.455704
10.0,8,6.456494
10.0,8,6.457283
10.0,8,6.458074
10.0,8,6.458863
10.0,8,6.459656
10.0,8,6.460449
10.0,8,6.461239
10.0,8,6.462023
10.0,8,6.462814
