#{"t_start": 1784097184.7391932, "env_id": "CartPole-v1"}
r,l,t
9.0,9,2.209042
8.0,8,2.210337
9.0,9,2.211652
10.0,10,2.213381
8.0,8,2.214651
8.0,8,2.215928
11.0,11,2.217342
11.0,11,2.219199
11.0,11,2.221012
10.0,10,2.222396
11.0,11,2.22419
9.0,9,2.225582
9.0,9,2.227323
10.0,10,2.228624
10.0,10,2.230388
9.0,9,2.23175
9.0,9,2.233034
10.0,10,2.234798
9.0,9,2.236077
11.0,11,2.237799
10.0,10,2.239191
9.0,9,2.240412
10.0,10,2.242189
10.0,10,2.243586
10.0,10,2.245338
9.0,9,2.246692
8.0,8,2.247998
9.0,9,2.249387
10.0,10,2.251179
12.0,12,2.253017
10.0,10,2.254434
9.0,9,2.256191
9.0,9,2.257555
10.0,10,2.258979
9.0,9,2.260707
8.0,8,2.262052
11.0,11,2.26346
9.0,9,2.265143
14.0,14,2.267022
9.0,9,2.268358
9.0,9,2.270049
8.0,8,2.271298
10.0,10,2.272649
11.0,11,2.274417
12.0,12,2.276318
9.0,9,2.277683
10.0,10,2.279454
10.0,10,2.280834
10.0,10,2.282832
11.0,11,2.284422
10.0,10,2.286261
11.0,11,2.288135
10.0,10,2.289559
9.0,9,2.290922
11.0,11,2.292785
10.0,10,2.294636
9.0,9,2.295919
9.0,9,2.297213
9.0,9,2.29859
10.0,10,2.300354
10.0,10,2.301744
10.0,10,2.303576
11.0,11,2.305389
10.0,10,2.306853
13.0,13,2.308788
8.0,8,2.310099
10.0,10,2.311905
10.0,10,2.313317
9.0,9,2.315058
10.0,10,2.316412
11.0,11,2.318163
12.0,12,2.320056
10.0,10,2.3214
12.0,12,2.32323
9.0,9,2.324977
9.0,9,2.326335
10.0,10,2.327778
11.0,11,2.329606
9.0,9,2.330931
8.0,8,2.332197
8.0,8,2.333478
10.0,10,2.335294
9.0,9,2.336658
10.0,10,2.338468
9.0,9,2.339745
8.0,8,2.34105
10.0,10,2.342365
9.0,9,2.344118
10.0,10,2.34554
8.0,8,2.346833
9.0,9,2.348212
10.0,10,2.349992
10.0,10,2.351373
11.0,11,2.353085
11.0,11,2.354879
9.0,9,2.356201
9.0,9,2.357524
9.0,9,2.359262
10.0,10,2.360742
9.0,9,2.362097
10.0,10,2.363877
9.0,9,2.365125
9.0,9,2.366473
9.0,9,2.368231
12.0,12,2.370113
10.0,10,2.371532
9.0,9,2.372835
9.0,9,2.374581
9.0,9,2.37595
10.0,10,2.377252
10.0,10,2.378974
12.0,12,2.380837
9.0,9,2.382169
9.0,9,2.383529
9.0,9,2.385184
10.0,10,2.386588
9.0,9,2.387874
10.0,10,2.389685
10.0,10,2.391062
9.0,9,2.392821
9.0,9,2.39419
10.0,10,2.395529
10.0,10,2.397308
10.0,10,2.398696
9.0,9,2.400392
11.0,11,2.401793
10.0,10,2.403541
11.0,11,2.405351
8.0,8,2.406626
9.0,9,2.407933
11.0,11,2.409713
10.0,10,2.411151
9.0,9,2.412499
10.0,10,2.414216
12.0,12,2.416031
9.0,9,2.417327
10.0,10,2.419022
9.0,9,2.420292
11.0,11,2.422101
9.0,9,2.423478
9.0,9,2.424817
11.0,11,2.426623
10.0,10,2.428036
9.0,9,2.429788
10.0,10,2.431218
11.0,11,2.433011
10.0,10,2.43436
10.0,10,2.436132
13.0,13,2.438076
10.0,10,2.439822
10.0,10,2.441196
11.0,11,2.443036
11.0,11,2.444872
17.0,17,2.447372
11.0,11,2.449103
10.0,10,2.450499
11.0,11,2.452314
10.0,10,2.45368
8.0,8,2.454973
10.0,10,2.456757
13.0,13,2.45868
13.0,13,2.460626
10.0,10,2.46243
10.0,10,2.463828
10.0,10,2.465529
12.0,12,2.467346
9.0,9,2.4686
9.0,9,2.469963
9.0,9,2.471713
10.0,10,2.473112
9.0,9,2.474429
9.0,9,2.476138
10.0,10,2.477518
10.0,10,2.479236
9.0,9,2.480594
11.0,11,2.482456
10.0,10,2.483823
10.0,10,2.48557
10.0,10,2.486822
9.0,9,2.488119
10.0,10,2.489934
8.0,8,2.49118
10.0,10,2.492536
10.0,10,2.494302
10.0,10,2.495732
10.0,10,2.497446
10.0,10,2.498781
12.0,12,2.500643
12.0,12,2.502488
10.0,10,2.504248
9.0,9,2.505598
11.0,11,2.507412
9.0,9,2.508652
8.0,8,2.509948
10.0,10,2.51168
9.0,9,2.512983
11.0,11,2.514752
9.0,9,2.51609
8.0,8,2.517344
10.0,10,2.518738
9.0,9,2.520458
10.0,10,2.521875
10.0,10,2.523615
9.0,9,2.525009
9.0,9,2.526317
11.0,11,2.528125
10.0,10,2.529457
10.0,10,2.531239
8.0,8,2.532525
10.0,10,2.533813
10.0,10,2.535521
9.0,9,2.536894
9.0,9,2.5382
8.0,8,2.539461
9.0,9,2.541175
9.0,9,2.542525
10.0,10,2.543947
9.0,9,2.545563
11.0,11,2.546922
9.0,9,2.548631
10.0,10,2.549985
10.0,10,2.551809
10.0,10,2.553186
9.0,9,2.554493
10.0,10,2.55625
8.0,8,2.557511
9.0,9,2.558873
9.0,9,2.560233
10.0,10,2.561988
10.0,10,2.563387
11.0,11,2.565135
8.0,8,2.566357
10.0,10,2.56813
9.0,9,2.569476
9.0,9,2.570827
10.0,10,2.572651
8.0,8,2.573925
10.0,10,2.57531
10.0,10,2.576999
10.0,10,2.5784
9.0,9,2.579663
11.0,11,2.581492
10.0,10,2.58328
9.0,9,2.584609
10.0,10,2.585976
8.0,8,2.587218
10.0,10,2.588986
9.0,9,2.590348
9.0,9,2.591707
9.0,9,2.593418
9.0,9,2.594713
10.0,10,2.596124
10.0,10,2.597842
10.0,10,2.599234
11.0,11,2.601044
11.0,11,2.602821
9.0,9,2.604155
9.0,9,2.605516
11.0,11,2.607284
10.0,10,2.609099
10.0,10,2.610367
10.0,10,2.612089
13.0,13,2.613969
9.0,9,2.615266
11.0,11,2.617032
11.0,11,2.618835
9.0,9,2.6202
10.0,10,2.621585
9.0,9,2.623305
8.0,8,2.624585
8.0,8,2.625826
9.0,9,2.627188
11.0,11,2.628939
9.0,9,2.630304
11.0,11,2.632097
9.0,9,2.633418
9.0,9,2.634751
8.0,8,2.635998
12.0,12,2.637832
11.0,11,2.639669
9.0,9,2.641026
9.0,9,2.642368
11.0,11,2.644234
9.0,9,2.645621
10.0,10,2.647401
10.0,10,2.648778
11.0,11,2.650547
9.0,9,2.65189
12.0,12,2.653709
9.0,9,2.655458
10.0,10,2.656835
11.0,11,2.658669
9.0,9,2.6599
10.0,10,2.661711
10.0,10,2.66311
9.0,9,2.664479
8.0,8,2.665764
10.0,10,2.667472
10.0,10,2.668832
10.0,10,2.670643
9.0,9,2.671925
11.0,11,2.67375
10.0,10,2.675024
9.0,9,2.676744
9.0,9,2.678101
10.0,10,2.679476
10.0,10,2.681276
10.0,10,2.682668
9.0,9,2.684329
10.0,10,2.685727
9.0,9,2.687038
10.0,10,2.688727
9.0,9,2.690084
8.0,8,2.691368
11.0,11,2.693162
10.0,10,2.694519
9.0,9,2.696209
8.0,8,2.697491
10.0,10,2.698816
12.0,12,2.700646
10.0,10,2.702438
11.0,11,2.703877
9.0,9,2.705611
9.0,9,2.706907
11.0,11,2.708673
11.0,11,2.710028
9.0,9,2.711763
9.0,9,2.713136
10.0,10,2.714525
12.0,12,2.716364
9.0,9,2.717988
10.0,10,2.719394
9.0,9,2.720718
10.0,10,2.722414
10.0,10,2.723752
9.0,9,2.725467
10.0,10,2.726858
9.0,9,2.728135
9.0,9,2.729807
10.0,10,2.731208
9.0,9,2.73252
11.0,11,2.734324
10.0,10,2.736065
9.0,9,2.737451
9.0,9,2.738804
9.0,9,2.740156
13.0,13,2.74243
9.0,9,2.743789
9.0,9,2.745128
11.0,11,2.746955
9.0,9,2.74829
9.0,9,2.749633
11.0,11,2.751485
9.0,9,2.752803
9.0,9,2.754451
9.0,9,2.755829
9.0,9,2.757139
10.0,10,2.758857
9.0,9,2.760194
9.0,9,2.761558
9.0,9,2.762901
9.0,9,2.764627
8.0,8,2.765896
9.0,9,2.767277
13.0,13,2.769177
9.0,9,2.770519
9.0,9,2.772209
9.0,9,2.773542
11.0,11,2.775306
8.0,8,2.776581
9.0,9,2.777891
11.0,11,2.779707
10.0,10,2.781076
9.0,9,2.782385
10.0,10,2.784189
10.0,10,2.785623
11.0,11,2.787344
10.0,10,2.78912
9.0,9,2.790415
9.0,9,2.791779
9.0,9,2.793119
9.0,9,2.794816
9.0,9,2.796131
12.0,12,2.798028
10.0,10,2.799451
10.0,10,2.801101
9.0,9,2.80246
8.0,8,2.803727
10.0,10,2.80551
9.0,9,2.806848
8.0,8,2.808124
8.0,8,2.809379
8.0,8,2.810661
9.0,9,2.812007
12.0,12,2.813869
9.0,9,2.815223
9.0,9,2.816892
11.0,11,2.818271
10.0,10,2.820023
8.0,8,2.821313
10.0,10,2.822693
10.0,10,2.824466
10.0,10,2.825851
9.0,9,2.827579
9.0,9,2.828839
10.0,10,2.830152
9.0,9,2.831806
10.0,10,2.833145
12.0,12,2.834948
10.0,10,2.836714
10.0,10,2.838019
9.0,9,2.839351
10.0,10,2.84107
9.0,9,2.842413
10.0,10,2.844162
9.0,9,2.845548
10.0,10,2.846892
12.0,12,2.848691
11.0,11,2.850562
10.0,10,2.852338
10.0,10,2.853715
9.0,9,2.855036
11.0,11,2.856906
10.0,10,2.8586
10.0,10,2.859965
11.0,11,2.861773
9.0,9,2.86312
10.0,10,2.864888
10.0,10,2.866295
9.0,9,2.867666
9.0,9,2.869375
11.0,11,2.870772
9.0,9,2.87242
10.0,10,2.873758
11.0,11,2.875591
13.0,13,2.877506
9.0,9,2.878804
10.0,10,2.88056
9.0,9,2.881866
10.0,10,2.883636
10.0,10,2.885009
9.0,9,2.88635
9.0,9,2.88802
10.0,10,2.889384
9.0,9,2.890656
9.0,9,2.892303
8.0,8,2.893537
9.0,9,2.894726
9.0,9,2.896037
10.0,10,2.897775
10.0,10,2.899148
10.0,10,2.900939
8.0,8,2.902233
10.0,10,2.903602
12.0,12,2.905408
9.0,9,2.906768
9.0,9,2.90873
9.0,9,2.910083
9.0,9,2.911426
11.0,11,2.913279
10.0,10,2.91459
10.0,10,2.916293
10.0,10,2.917708
10.0,10,2.919492
9.0,9,2.920798
9.0,9,2.92214
9.0,9,2.923843
9.0,9,2.925225
10.0,10,2.926549
10.0,10,2.928282
9.0,9,2.929641
10.0,10,2.931442
10.0,10,2.932845
10.0,10,2.934542
13.0,13,2.936408
10.0,10,2.937933
8.0,8,2.939185
10.0,10,2.94095
10.0,10,2.942254
10.0,10,2.944017
9.0,9,2.945339
10.0,10,2.947082
9.0,9,2.948371
8.0,8,2.949671
11.0,11,2.951474
10.0,10,2.952899
10.0,10,2.954599
9.0,9,2.955954
10.0,10,2.95734
10.0,10,2.959144
8.0,8,2.960408
9.0,9,2.961765
11.0,11,2.963574
10.0,10,2.964889
10.0,10,2.966609
10.0,10,2.968007
9.0,9,2.969712
9.0,9,2.970983
9.0,9,2.972318
12.0,12,2.974197
9.0,9,2.975577
11.0,11,2.977362
10.0,10,2.979068
10.0,10,2.980424
9.0,9,2.981739
10.0,10,2.983522
9.0,9,2.984784
11.0,11,2.986627
10.0,10,2.98805
11.0,11,2.989831
9.0,9,2.991174
9.0,9,2.992888
10.0,10,2.994256
9.0,9,2.995583
9.0,9,2.997273
10.0,10,2.998622
10.0,10,3.000388
9.0,9,3.001672
10.0,10,3.003046
15.0,15,3.005487
9.0,9,3.006796
9.0,9,3.008484
9.0,9,3.009792
8.0,8,3.011088
8.0,8,3.01236
9.0,9,3.013626
9.0,9,3.014884
10.0,10,3.016581
8.0,8,3.01786
9.0,9,3.019177
9.0,9,3.020547
10.0,10,3.022335
9.0,9,3.023649
11.0,11,3.025429
10.0,10,3.026833
9.0,9,3.028545
9.0,9,3.029816
9.0,9,3.031151
9.0,9,3.032484
8.0,8,3.033738
8.0,8,3.034999
10.0,10,3.036788
8.0,8,3.03808
12.0,12,3.039918
10.0,10,3.041158
10.0,10,3.042936
9.0,9,3.044286
8.0,8,3.045542
9.0,9,3.046879
10.0,10,3.048646
10.0,10,3.050046
10.0,10,3.05178
11.0,11,3.053624
11.0,11,3.055065
11.0,11,3.05688
10.0,10,3.058631
10.0,10,3.060003
10.0,10,3.061826
10.0,10,3.063224
10.0,10,3.064977
9.0,9,3.06628
8.0,8,3.067523
9.0,9,3.068823
9.0,9,3.070104
8.0,8,3.071372
10.0,10,3.073149
9.0,9,3.074496
11.0,11,3.076257
10.0,10,3.077676
9.0,9,3.079397
9.0,9,3.080714
9.0,9,3.082033
9.0,9,3.083375
10.0,10,3.08513
10.0,10,3.086455
9.0,9,3.088108
8.0,8,3.089333
9.0,9,3.090647
9.0,9,3.091979
9.0,9,3.093416
9.0,9,3.095153
8.0,8,3.096394
10.0,10,3.09778
11.0,11,3.099531
10.0,10,3.100882
10.0,10,3.102618
11.0,11,3.104429
12.0,12,3.106286
9.0,9,3.107627
11.0,11,3.109475
10.0,10,3.110902
9.0,9,3.112212
9.0,9,3.113935
10.0,10,3.115327
11.0,11,3.117032
11.0,11,3.118895
9.0,9,3.120219
11.0,11,3.122057
9.0,9,3.123324
9.0,9,3.124646
10.0,10,3.126432
11.0,11,3.127866
10.0,10,3.12964
12.0,12,3.131601
11.0,11,3.133361
9.0,9,3.134704
9.0,9,3.136042
11.0,11,3.137908
11.0,11,3.139728
12.0,12,3.141552
10.0,10,3.142924
9.0,9,3.144251
10.0,10,3.146011
9.0,9,3.147329
9.0,9,3.148646
11.0,11,3.15048
10.0,10,3.152238
12.0,12,3.154115
12.0,12,3.155972
10.0,10,3.157369
11.0,11,3.159146
10.0,10,3.160544
11.0,11,3.162344
10.0,10,3.164112
10.0,10,3.165432
9.0,9,3.166722
9.0,9,3.168447
8.0,8,3.169732
10.0,10,3.171095
9.0,9,3.172433
12.0,12,3.174304
9.0,9,3.175966
9.0,9,3.177281
11.0,11,3.179076
11.0,11,3.180461
11.0,11,3.182292
12.0,12,3.184147
12.0,12,3.186105
9.0,9,3.187462
12.0,12,3.189377
11.0,11,3.191179
11.0,11,3.193008
12.0,12,3.194842
12.0,12,3.196788
9.0,9,3.198131
11.0,11,3.199859
12.0,12,3.201652
10.0,10,3.203066
10.0,10,3.204776
10.0,10,3.206132
10.0,10,3.207915
11.0,11,3.209797
11.0,11,3.21128
11.0,11,3.21311
9.0,9,3.214418
9.0,9,3.216151
9.0,9,3.217449
11.0,11,3.219264
10.0,10,3.22064
11.0,11,3.222455
10.0,10,3.223811
10.0,10,3.225581
9.0,9,3.226835
12.0,12,3.228599
11.0,11,3.230408
11.0,11,3.232204
13.0,13,3.234105
12.0,12,3.236035
9.0,9,3.237395
11.0,11,3.239178
11.0,11,3.240978
10.0,10,3.242414
10.0,10,3.244144
12.0,12,3.246018
9.0,9,3.247359
11.0,11,3.249216
9.0,9,3.250537
8.0,8,3.251807
11.0,11,3.253609
12.0,12,3.255462
10.0,10,3.256798
9.0,9,3.258147
11.0,11,3.259895
11.0,11,3.261754
8.0,8,3.263017
13.0,13,3.2649
12.0,12,3.26677
9.0,9,3.268098
12.0,12,3.269938
11.0,11,3.271775
10.0,10,3.273562
9.0,9,3.2749
9.0,9,3.276241
11.0,11,3.278055
9.0,9,3.279353
8.0,8,3.280627
9.0,9,3.281964
11.0,11,3.283735
8.0,8,3.285023
8.0,8,3.286338
11.0,11,3.28819
9.0,9,3.289527
10.0,10,3.291236
9.0,9,3.292645
8.0,8,3.293889
12.0,12,3.295781
10.0,10,3.297162
11.0,11,3.298951
11.0,11,3.300762
13.0,13,3.302649
10.0,10,3.304403
9.0,9,3.305757
9.0,9,3.307031
10.0,10,3.308771
11.0,11,3.310162
12.0,12,3.311967
9.0,9,3.313709
12.0,12,3.315565
11.0,11,3.31696
9.0,9,3.318663
10.0,10,3.320007
12.0,12,3.32186
11.0,11,3.323675
9.0,9,3.325053
9.0,9,3.326345
11.0,11,3.3281
9.0,9,3.329452
9.0,9,3.331132
9.0,9,3.332474
11.0,11,3.334327
8.0,8,3.335558
8.0,8,3.336842
9.0,9,3.33815
10.0,10,3.339554
10.0,10,3.341298
9.0,9,3.342632
12.0,12,3.344412
9.0,9,3.34574
11.0,11,3.347588
8.0,8,3.348888
9.0,9,3.350229
9.0,9,3.351958
11.0,11,3.353391
10.0,10,3.355208
9.0,9,3.356508
11.0,11,3.358322
10.0,10,3.359649
8.0,8,3.360905
10.0,10,3.362615
9.0,9,3.363946
10.0,10,3.365735
8.0,8,3.367028
12.0,12,3.368872
9.0,9,3.370224
11.0,11,3.372025
9.0,9,3.37338
10.0,10,3.374798
9.0,9,3.376527
12.0,12,3.378392
8.0,8,3.379693
8.0,8,3.380978
13.0,13,3.382864
9.0,9,3.384159
12.0,12,3.385895
9.0,9,3.387157
9.0,9,3.388835
9.0,9,3.390186
9.0,9,3.391516
9.0,9,3.39288
9.0,9,3.394578
9.0,9,3.395916
11.0,11,3.397627
10.0,10,3.399006
11.0,11,3.400742
12.0,12,3.402572
10.0,10,3.403974
10.0,10,3.405717
11.0,11,3.407488
12.0,12,3.409388
14.0,14,3.411366
10.0,10,3.413127
11.0,11,3.414513
8.0,8,3.415786
9.0,9,3.417431
9.0,9,3.418757
12.0,12,3.420582
9.0,9,3.421832
10.0,10,3.423643
10.0,10,3.425018
10.0,10,3.426763
10.0,10,3.428163
9.0,9,3.429523
11.0,11,3.431348
11.0,11,3.433161
10.0,10,3.434506
11.0,11,3.436358
10.0,10,3.438083
11.0,11,3.439527
10.0,10,3.441243
14.0,14,3.443179
11.0,11,3.445023
10.0,10,3.446762
10.0,10,3.448157
9.0,9,3.449471
9.0,9,3.451198
11.0,11,3.452653
10.0,10,3.454397
12.0,12,3.456247
10.0,10,3.457662
11.0,11,3.45947
9.0,9,3.460768
9.0,9,3.46246
8.0,8,3.463672
9.0,9,3.465011
12.0,12,3.466767
11.0,11,3.468602
9.0,9,3.469915
9.0,9,3.471202
11.0,11,3.473042
10.0,10,3.474431
10.0,10,3.476218
11.0,11,3.478001
11.0,11,3.479458
9.0,9,3.481194
10.0,10,3.482612
10.0,10,3.484308
12.0,12,3.486135
10.0,10,3.487527
11.0,11,3.489289
12.0,12,3.491127
11.0,11,3.492893
8.0,8,3.494111
10.0,10,3.495518
10.0,10,3.497296
10.0,10,3.49864
10.0,10,3.500361
9.0,9,3.501696
14.0,14,3.503569
9.0,9,3.505221
10.0,10,3.506582
13.0,13,3.508482
11.0,11,3.510287
10.0,10,3.511993
11.0,11,3.51345
9.0,9,3.515156
9.0,9,3.516495
9.0,9,3.517834
8.0,8,3.51909
10.0,10,3.520841
9.0,9,3.52214
13.0,13,3.523998
10.0,10,3.525756
9.0,9,3.527059
13.0,13,3.528953
9.0,9,3.530241
11.0,11,3.532046
9.0,9,3.533395
10.0,10,3.535032
9.0,9,3.536351
13.0,13,3.538116
9.0,9,3.539776
9.0,9,3.541028
10.0,10,3.542352
9.0,9,3.544077
10.0,10,3.545472
10.0,10,3.547282
10.0,10,3.54869
9.0,9,3.549998
9.0,9,3.551705
10.0,10,3.553119
9.0,9,3.554416
9.0,9,3.55612
9.0,9,3.557414
14.0,14,3.55929
9.0,9,3.56097
13.0,13,3.562896
13.0,13,3.564836
10.0,10,3.566611
10.0,10,3.567943
11.0,11,3.569689
8.0,8,3.570965
9.0,9,3.572225
9.0,9,3.573527
9.0,9,3.575198
9.0,9,3.576501
9.0,9,3.57772
10.0,10,3.57952
12.0,12,3.581274
11.0,11,3.582746
11.0,11,3.58454
9.0,9,3.585897
10.0,10,3.587701
9.0,9,3.589015
9.0,9,3.590325
11.0,11,3.592088
11.0,11,3.593945
9.0,9,3.595302
10.0,10,3.596988
10.0,10,3.598312
9.0,9,3.599644
10.0,10,3.601438
12.0,12,3.603258
10.0,10,3.604672
9.0,9,3.606401
8.0,8,3.607612
8.0,8,3.608861
11.0,11,3.610311
11.0,11,3.612098
12.0,12,3.61389
10.0,10,3.615656
9.0,9,3.617001
9.0,9,3.618329
9.0,9,3.619681
9.0,9,3.621414
10.0,10,3.622835
9.0,9,3.624202
11.0,11,3.625992
9.0,9,3.627302
8.0,8,3.628579
9.0,9,3.630268
9.0,9,3.631619
10.0,10,3.633016
10.0,10,3.634735
9.0,9,3.636107
9.0,9,3.637442
10.0,10,3.639191
11.0,11,3.640933
12.0,12,3.642823
11.0,11,3.644215
10.0,10,3.645966
9.0,9,3.6473
17.0,17,3.649761
9.0,9,3.651386
9.0,9,3.65269
10.0,10,3.654093
9.0,9,3.65582
10.0,10,3.657234
10.0,10,3.65898
9.0,9,3.660248
9.0,9,3.661542
10.0,10,3.663268
11.0,11,3.664685
9.0,9,3.666332
11.0,11,3.66782
11.0,11,3.669642
11.0,11,3.671485
10.0,10,3.672824
9.0,9,3.674569
8.0,8,3.675807
11.0,11,3.677202
9.0,9,3.678839
11.0,11,3.680289
10.0,10,3.682049
10.0,10,3.683361
10.0,10,3.685131
11.0,11,3.686911
10.0,10,3.688235
11.0,11,3.690079
9.0,9,3.691398
12.0,12,3.693294
10.0,10,3.695037
9.0,9,3.696373
9.0,9,3.697629
9.0,9,3.698988
10.0,10,3.700741
9.0,9,3.70208
9.0,9,3.703417
9.0,9,3.705156
10.0,10,3.706525
8.0,8,3.707769
11.0,11,3.709617
8.0,8,3.710924
10.0,10,3.71226
10.0,10,3.714012
10.0,10,3.715343
9.0,9,3.717067
9.0,9,3.718334
11.0,11,3.720173
8.0,8,3.721405
10.0,10,3.722789
8.0,8,3.724038
10.0,10,3.725786
11.0,11,3.72721
8.0,8,3.728504
10.0,10,3.730258
11.0,11,3.732063
12.0,12,3.733886
11.0,11,3.735338
10.0,10,3.737038
9.0,9,3.738373
9.0,9,3.73967
11.0,11,3.741493
11.0,11,3.743261
11.0,11,3.744992
10.0,10,3.746398
9.0,9,3.747709
10.0,10,3.749398
9.0,9,3.750672
9.0,9,3.752031
11.0,11,3.753863
11.0,11,3.755568
10.0,10,3.756971
10.0,10,3.75875
9.0,9,3.760067
10.0,10,3.761806
11.0,11,3.763184
9.0,9,3.764906
9.0,9,3.766235
10.0,10,3.767652
11.0,11,3.769502
10.0,10,3.77129
11.0,11,3.772756
11.0,11,3.774553
11.0,11,3.776413
10.0,10,3.777744
11.0,11,3.779548
12.0,12,3.781407
10.0,10,3.783129
11.0,11,3.784652
10.0,10,3.786475
10.0,10,3.787845
11.0,11,3.789645
9.0,9,3.790951
12.0,12,3.792845
10.0,10,3.794612
11.0,11,3.796338
11.0,11,3.797785
11.0,11,3.799598
10.0,10,3.801312
12.0,12,3.803159
10.0,10,3.80453
9.0,9,3.805848
9.0,9,3.807559
9.0,9,3.808864
8.0,8,3.810117
9.0,9,3.81145
12.0,12,3.813266
9.0,9,3.814565
9.0,9,3.816216
10.0,10,3.817614
13.0,13,3.819497
10.0,10,3.821285
9.0,9,3.822614
10.0,10,3.824425
10.0,10,3.825828
11.0,11,3.8276
10.0,10,3.828996
10.0,10,3.830731
9.0,9,3.83203
10.0,10,3.833814
9.0,9,3.835156
14.0,14,3.837024
10.0,10,3.838807
11.0,11,3.840626
11.0,11,3.841982
9.0,9,3.843716
8.0,8,3.845012
11.0,11,3.846459
8.0,8,3.847731
10.0,10,3.849526
10.0,10,3.850934
10.0,10,3.852692
10.0,10,3.854047
9.0,9,3.855783
15.0,15,3.857728
10.0,10,3.859478
8.0,8,3.860718
11.0,11,3.862469
10.0,10,3.863887
8.0,8,3.865165
12.0,12,3.867039
10.0,10,3.868818
12.0,12,3.870701
11.0,11,3.872178
10.0,10,3.873955
10.0,10,3.875267
10.0,10,3.877023
11.0,11,3.878835
8.0,8,3.880082
10.0,10,3.881498
9.0,9,3.882798
10.0,10,3.884573
11.0,11,3.886335
10.0,10,3.887715
9.0,9,3.88901
10.0,10,3.890756
9.0,9,3.892073
9.0,9,3.893465
9.0,9,3.895192
10.0,10,3.89653
8.0,8,3.897776
11.0,11,3.899602
10.0,10,3.900967
10.0,10,3.902759
12.0,12,3.904574
13.0,13,3.906555
14.0,14,3.908915
8.0,8,3.910207
8.0,8,3.911496
11.0,11,3.912947
9.0,9,3.914675
9.0,9,3.916027
9.0,9,3.917365
9.0,9,3.918697
10.0,10,3.920497
10.0,10,3.921832
11.0,11,3.923637
10.0,10,3.925389
10.0,10,3.926756
10.0,10,3.928499
12.0,12,3.930294
11.0,11,3.931698
10.0,10,3.933402
11.0,11,3.935259
12.0,12,3.937075
9.0,9,3.938371
11.0,11,3.940161
10.0,10,3.94157
11.0,11,3.943392
10.0,10,3.944782
9.0,9,3.946509
11.0,11,3.947954
11.0,11,3.949786
12.0,12,3.951604
9.0,9,3.952879
11.0,11,3.95469
10.0,10,3.956484
10.0,10,3.957874
8.0,8,3.959111
10.0,10,3.960885
9.0,9,3.962203
8.0,8,3.963505
10.0,10,3.96492
11.0,11,3.966741
11.0,11,3.968566
13.0,13,3.970463
10.0,10,3.972228
12.0,12,3.974133
10.0,10,3.975543
11.0,11,3.977407
10.0,10,3.97881
10.0,10,3.980548
9.0,9,3.981878
12.0,12,3.983747
10.0,10,3.985451
11.0,11,3.986916
12.0,12,3.988805
13.0,13,3.99113
11.0,11,3.992556
12.0,12,3.994413
13.0,13,3.996706
10.0,10,3.998052
10.0,10,3.999837
11.0,11,4.001304
10.0,10,4.003012
13.0,13,4.005002
12.0,12,4.006835
12.0,12,4.008672
13.0,13,4.010509
14.0,14,4.012931
10.0,10,4.014247
13.0,13,4.016547
14.0,14,4.018552
12.0,12,4.020384
10.0,10,4.022148
13.0,13,4.024077
10.0,10,4.025484
10.0,10,4.027246
10.0,10,4.028651
11.0,11,4.030469
10.0,10,4.032203
10.0,10,4.033615
9.0,9,4.034948
9.0,9,4.036615
12.0,12,4.038429
10.0,10,4.03986
12.0,12,4.041776
11.0,11,4.043627
11.0,11,4.045477
11.0,11,4.046882
11.0,11,4.048661
11.0,11,4.050522
10.0,10,4.051951
10.0,10,4.053751
11.0,11,4.055603
10.0,10,4.05699
8.0,8,4.058195
10.0,10,4.059998
11.0,11,4.061363
9.0,9,4.063087
13.0,13,4.064946
12.0,12,4.066777
9.0,9,4.068065
11.0,11,4.069829
11.0,11,4.071672
10.0,10,4.073104
10.0,10,4.074897
11.0,11,4.076329
11.0,11,4.078112
8.0,8,4.079427
9.0,9,4.080773
12.0,12,4.082634
9.0,9,4.084189
9.0,9,4.085573
10.0,10,4.086949
11.0,11,4.088713
11.0,11,4.090558
9.0,9,4.091811
10.0,10,4.09358
11.0,11,4.095014
10.0,10,4.096777
10.0,10,4.098209
9.0,9,4.099917
13.0,13,4.101854
10.0,10,4.103175
10.0,10,4.104972
10.0,10,4.106366
13.0,13,4.108788
12.0,12,4.11066
12.0,12,4.112516
9.0,9,4.113808
12.0,12,4.115692
12.0,12,4.11758
10.0,10,4.118957
10.0,10,4.120712
10.0,10,4.122095
9.0,9,4.123706
9.0,9,4.125035
12.0,12,4.126914
9.0,9,4.128135
13.0,13,4.13011
11.0,11,4.131923
13.0,13,4.133849
11.0,11,4.135714
10.0,10,4.137369
13.0,13,4.139346
14.0,14,4.141397
14.0,14,4.143723
12.0,12,4.145594
13.0,13,4.147599
16.0,16,4.150034
13.0,13,4.152001
11.0,11,4.153847
11.0,11,4.15572
9.0,9,4.157066
11.0,11,4.158916
11.0,11,4.160706
12.0,12,4.162572
13.0,13,4.164504
14.0,14,4.166541
9.0,9,4.168251
9.0,9,4.169608
9.0,9,4.170955
9.0,9,4.17231
15.0,15,4.174637
13.0,13,4.176612
12.0,12,4.178365
10.0,10,4.180167
9.0,9,4.181462
13.0,13,4.183364
11.0,11,4.185206
9.0,9,4.186487
11.0,11,4.188268
10.0,10,4.190068
8.0,8,4.191285
10.0,10,4.192568
10.0,10,4.194338
9.0,9,4.195668
12.0,12,4.197452
